,BLOCK_TIME_UNIQUE_ID,label
4397,ANL-R04-R07-4096__2009-06-21-15,['ERROR___bgp_unit_ddr']
4398,ANL-R04-R07-4096__2009-06-22-07,['ERROR___bgp_unit_ddr']
4399,ANL-R04-R07-4096__2009-06-26-00,['Normal']
4400,ANL-R04-R07-4096__2009-06-26-01,['Normal']
4401,ANL-R04-R07-4096__2009-06-26-03,['Normal']
4402,ANL-R04-R07-4096__2009-06-26-04,['ERROR___bgp_unit_ddr']
4403,ANL-R04-R07-4096__2009-06-26-08,['Normal']
4404,ANL-R04-R07-4096__2009-06-26-20,['Normal']
4405,ANL-R04-R07-4096__2009-06-27-03,['ERROR___bgp_unit_ddr']
4406,ANL-R04-R07-4096__2009-06-27-10,['Normal']
4407,ANL-R04-R07-4096__2009-06-28-04,['Normal']
4408,ANL-R04-R07-4096__2009-06-28-07,['Normal']
4409,ANL-R04-R07-4096__2009-06-28-19,['Normal']
4410,ANL-R04-R07-4096__2009-06-28-22,['ERROR___bgp_unit_ddr']
4411,ANL-R04-R07-4096__2009-06-29-00,['Normal']
4412,ANL-R04-R07-4096__2009-06-29-01,['ERROR__MMCS_OPERATIONS']
4413,ANL-R04-R07-4096__2009-06-29-02,['Normal']
4414,ANL-R04-R07-4096__2009-06-29-03,['Normal']
4415,ANL-R04-R07-4096__2009-06-29-04,['ERROR___bgp_unit_ddr']
4416,ANL-R04-R07-4096__2009-06-29-18,['Normal']
4417,ANL-R04-R07-4096__2009-06-29-19,['Normal']
4418,ANL-R04-R07-4096__2009-07-01-02,['Normal']
4419,ANL-R04-R07-4096__2009-07-01-03,['ERROR___bgp_unit_ddr']
4420,ANL-R04-R07-4096__2009-07-01-04,['Normal']
4421,ANL-R04-R07-4096__2009-07-01-05,['Normal']
4422,ANL-R04-R07-4096__2009-07-01-06,['ERROR__MMCS_OPERATIONS']
4423,ANL-R04-R07-4096__2009-07-01-11,['Normal']
4424,ANL-R04-R07-4096__2009-07-01-20,['Normal']
4425,ANL-R04-R07-4096__2009-07-01-21,['Normal']
4426,ANL-R04-R07-4096__2009-07-02-12,['Normal']
4427,ANL-R04-R07-4096__2009-07-02-13,['Normal']
4428,ANL-R04-R07-4096__2009-07-02-14,['Normal']
4429,ANL-R04-R07-4096__2009-07-02-16,['ERROR___bgp_unit_ddr']
4430,ANL-R04-R07-4096__2009-07-02-17,['Normal']
4431,ANL-R04-R07-4096__2009-07-02-18,['Normal']
4432,ANL-R04-R07-4096__2009-07-02-19,['Normal']
4433,ANL-R04-R07-4096__2009-07-02-20,['Normal']
4434,ANL-R04-R07-4096__2009-07-02-21,['Normal']
4435,ANL-R04-R07-4096__2009-07-02-22,['Normal']
4436,ANL-R04-R07-4096__2009-07-03-21,['Normal']
4437,ANL-R04-R07-4096__2009-07-04-21,['Normal']
4438,ANL-R04-R07-4096__2009-07-04-23,['ERROR___bgp_unit_ddr']
4439,ANL-R04-R07-4096__2009-07-05-00,['ERROR___bgp_unit_ddr']
4440,ANL-R04-R07-4096__2009-07-05-01,['Normal']
4441,ANL-R04-R07-4096__2009-07-05-03,['ERROR___bgp_unit_ddr']
4442,ANL-R04-R07-4096__2009-07-05-23,['Normal']
4443,ANL-R04-R07-4096__2009-07-06-00,['Normal']
4444,ANL-R04-R07-4096__2009-07-06-01,['ERROR___bgp_unit_ddr']
4445,ANL-R04-R07-4096__2009-07-06-02,['Normal']
4446,ANL-R04-R07-4096__2009-07-06-05,['ERROR___bgp_unit_ddr']
4447,ANL-R04-R07-4096__2009-07-07-16,['Normal']
4448,ANL-R04-R07-4096__2009-07-07-17,['ERROR___bgp_unit_ddr']
4449,ANL-R04-R07-4096__2009-07-08-13,['Normal']
4450,ANL-R04-R07-4096__2009-07-08-14,['ERROR___bgp_unit_ddr']
4451,ANL-R04-R07-4096__2009-07-10-05,['Normal']
4452,ANL-R04-R07-4096__2009-07-10-09,['Normal']
4453,ANL-R04-R07-4096__2009-07-10-10,['Normal']
4454,ANL-R04-R07-4096__2009-07-10-11,['Normal']
4455,ANL-R04-R07-4096__2009-07-16-17,['Normal']
4456,ANL-R04-R07-4096__2009-07-18-08,['ERROR__MMCS_OPERATIONS']
4457,ANL-R04-R07-4096__2009-07-19-18,['Normal']
4458,ANL-R04-R07-4096__2009-07-19-21,['ERROR___bgp_unit_ddr']
4459,ANL-R04-R07-4096__2009-07-20-00,['ERROR___bgp_unit_ddr']
4460,ANL-R04-R07-4096__2009-07-20-21,['Normal']
4461,ANL-R04-R07-4096__2009-07-20-22,['Normal']
4462,ANL-R04-R07-4096__2009-07-21-00,['Normal']
4463,ANL-R04-R07-4096__2009-07-21-03,['Normal']
4464,ANL-R04-R07-4096__2009-07-21-04,['Normal']
4465,ANL-R04-R07-4096__2009-07-21-06,['ERROR___bgp_unit_ddr']
4466,ANL-R04-R07-4096__2009-07-21-08,['ERROR___bgp_unit_ddr']
4467,ANL-R04-R07-4096__2009-07-21-13,['Normal']
4468,ANL-R04-R07-4096__2009-07-21-14,['ERROR___bgp_unit_ddr']
4469,ANL-R04-R07-4096__2009-07-21-16,['ERROR___bgp_unit_ddr']
4470,ANL-R04-R07-4096__2009-07-22-13,['Normal']
4471,ANL-R04-R07-4096__2009-07-22-14,['Normal']
4472,ANL-R04-R07-4096__2009-07-22-15,['ERROR___bgp_unit_ddr']
4473,ANL-R04-R07-4096__2009-07-22-16,['Normal']
4474,ANL-R04-R07-4096__2009-07-22-17,['Normal']
4475,ANL-R04-R07-4096__2009-07-22-18,['Normal']
4476,ANL-R04-R07-4096__2009-07-22-19,['Normal']
4477,ANL-R04-R07-4096__2009-07-22-21,['Normal']
4478,ANL-R04-R07-4096__2009-07-22-22,['ERROR___bgp_unit_ddr']
4479,ANL-R04-R07-4096__2009-08-15-22,['Normal']
4480,ANL-R04-R07-4096__2009-08-15-23,['Normal']
4481,ANL-R04-R07-4096__2009-08-16-00,['Normal']
4482,ANL-R04-R07-4096__2009-08-16-02,['Normal']
4483,ANL-R04-R07-4096__2009-08-16-03,['Normal']
4484,ANL-R04-R07-4096__2009-08-16-05,['ERROR___bgp_unit_ddr']
4485,ANL-R05-1024__2009-02-18-17,['Normal']
4486,ANL-R05-1024__2009-02-18-18,['Normal']
4487,ANL-R05-1024__2009-02-18-21,['ERROR___bgp_unit_ddr']
4488,ANL-R05-1024__2009-02-18-23,['ERROR___bgp_unit_ddr']
4489,ANL-R05-1024__2009-02-20-01,['Normal']
4490,ANL-R05-1024__2009-02-20-03,['Normal']
4491,ANL-R05-1024__2009-02-21-10,['Normal']
4492,ANL-R05-1024__2009-02-21-11,['Normal']
4493,ANL-R05-1024__2009-02-21-15,['Normal']
4494,ANL-R05-1024__2009-02-21-17,['Normal']
4495,ANL-R05-1024__2009-02-21-18,['Normal']
4496,ANL-R05-1024__2009-02-22-05,['Normal']
4497,ANL-R05-1024__2009-02-22-07,['Normal']
4498,ANL-R05-1024__2009-02-22-09,['ERROR___bgp_unit_ddr']
4499,ANL-R05-1024__2009-02-22-12,['ERROR___bgp_unit_ddr']
4500,ANL-R05-1024__2009-02-22-13,['ERROR___bgp_unit_ddr']
4501,ANL-R05-1024__2009-03-12-00,['ERROR___bgp_unit_kernel']
4502,ANL-R05-1024__2009-03-12-13,['Normal']
4503,ANL-R05-1024__2009-03-12-15,['Normal']
4504,ANL-R05-1024__2009-03-12-22,['Normal']
4505,ANL-R05-1024__2009-03-13-00,['Normal']
4506,ANL-R05-1024__2009-03-14-16,['Normal']
4507,ANL-R05-1024__2009-03-18-10,['Normal']
4508,ANL-R05-1024__2009-03-26-19,['Normal']
4509,ANL-R05-1024__2009-03-26-20,['Normal']
4510,ANL-R05-1024__2009-03-26-22,['Normal']
4511,ANL-R05-1024__2009-03-27-00,['Normal']
4512,ANL-R05-1024__2009-04-03-20,['Normal']
4513,ANL-R05-1024__2009-04-03-23,['Normal']
4514,ANL-R05-1024__2009-04-04-01,['Normal']
4515,ANL-R05-1024__2009-04-04-03,['Normal']
4516,ANL-R05-1024__2009-04-07-13,['Normal']
4517,ANL-R05-1024__2009-04-15-19,['Normal']
4518,ANL-R05-1024__2009-04-15-21,['Normal']
4519,ANL-R05-1024__2009-04-15-22,['Normal']
4520,ANL-R05-1024__2009-04-16-14,['Normal']
4521,ANL-R05-1024__2009-04-16-18,['Normal']
4522,ANL-R05-1024__2009-04-16-19,['Normal']
4523,ANL-R05-1024__2009-04-17-01,['Normal']
4524,ANL-R05-1024__2009-04-29-17,['Normal']
4525,ANL-R05-1024__2009-04-29-19,['Normal']
4526,ANL-R05-1024__2009-04-29-20,['Normal']
4527,ANL-R05-1024__2009-04-29-22,['Normal']
4528,ANL-R05-1024__2009-05-08-19,['Normal']
4529,ANL-R05-1024__2009-05-08-23,['ERROR___bgp_unit_ddr']
4530,ANL-R05-1024__2009-06-09-01,['Normal']
4531,ANL-R05-1024__2009-06-09-02,['Normal']
4532,ANL-R05-1024__2009-06-09-07,['Normal']
4533,ANL-R05-1024__2009-06-09-08,['Normal']
4534,ANL-R05-1024__2009-06-09-10,['Normal']
4535,ANL-R05-1024__2009-06-09-12,['Normal']
4536,ANL-R05-1024__2009-06-09-13,['Normal']
4537,ANL-R05-1024__2009-06-23-12,['Normal']
4538,ANL-R05-1024__2009-06-23-13,['Normal']
4539,ANL-R05-1024__2009-06-23-16,['Normal']
4540,ANL-R05-1024__2009-06-23-17,['ERROR___bgp_unit_ddr']
4541,ANL-R05-1024__2009-06-23-21,['Normal']
4542,ANL-R05-1024__2009-06-23-22,['Normal']
4543,ANL-R05-1024__2009-06-24-00,['Normal']
4544,ANL-R05-1024__2009-06-24-04,['Normal']
4545,ANL-R05-1024__2009-06-24-08,['Normal']
4546,ANL-R05-1024__2009-07-03-18,['Normal']
4547,ANL-R05-1024__2009-07-03-20,['Normal']
4548,ANL-R05-1024__2009-07-04-01,['Normal']
4549,ANL-R05-1024__2009-07-04-02,['Normal']
4550,ANL-R05-1024__2009-07-04-04,['Normal']
4551,ANL-R05-1024__2009-07-04-05,['Normal']
4552,ANL-R05-1024__2009-07-08-05,['Normal']
4553,ANL-R05-1024__2009-07-08-06,['Normal']
4554,ANL-R05-1024__2009-07-09-19,['Normal']
4555,ANL-R05-1024__2009-07-09-23,['Normal']
4556,ANL-R05-1024__2009-07-10-00,['ERROR___bgp_unit_ddr']
4557,ANL-R05-1024__2009-07-12-00,['Normal']
4558,ANL-R05-1024__2009-07-12-04,['Normal']
4559,ANL-R05-1024__2009-07-12-05,['ERROR___bgp_unit_ddr']
4560,ANL-R05-1024__2009-07-12-11,['Normal']
4561,ANL-R05-1024__2009-07-12-15,['Normal']
4562,ANL-R05-1024__2009-07-12-16,['ERROR___bgp_unit_ddr']
4563,ANL-R05-1024__2009-07-30-22,['Normal']
4564,ANL-R05-1024__2009-07-31-02,['Normal']
4565,ANL-R05-1024__2009-07-31-03,['ERROR___bgp_unit_ddr']
4566,ANL-R05-1024__2009-07-31-07,['Normal']
4567,ANL-R05-1024__2009-07-31-09,['Normal']
4568,ANL-R05-1024__2009-07-31-10,['Normal']
4569,ANL-R05-1024__2009-07-31-11,['Normal']
4570,ANL-R05-1024__2009-08-08-06,['Normal']
4571,ANL-R05-1024__2009-08-08-07,['Normal']
4572,ANL-R05-1024__2009-08-08-09,['Normal']
4573,ANL-R05-1024__2009-08-08-12,['Normal']
4574,ANL-R05-M0-512__2009-01-11-09,['Normal']
4575,ANL-R05-M0-512__2009-01-16-17,['Normal']
4576,ANL-R05-M0-512__2009-01-16-22,['Normal']
4577,ANL-R05-M0-512__2009-01-16-23,['Normal']
4578,ANL-R05-M0-512__2009-01-19-07,['Normal']
4579,ANL-R05-M0-512__2009-01-19-08,['Normal']
4580,ANL-R05-M0-512__2009-01-23-18,['Normal']
4581,ANL-R05-M0-512__2009-01-23-19,['Normal']
4582,ANL-R05-M0-512__2009-01-23-20,['Normal']
4583,ANL-R05-M0-512__2009-01-23-21,['Normal']
4584,ANL-R05-M0-512__2009-01-23-22,['Normal']
4585,ANL-R05-M0-512__2009-01-23-23,['Normal']
4586,ANL-R05-M0-512__2009-01-24-00,['Normal']
4587,ANL-R05-M0-512__2009-01-24-01,['Normal']
4588,ANL-R05-M0-512__2009-01-24-02,['Normal']
4589,ANL-R05-M0-512__2009-01-24-03,['Normal']
4590,ANL-R05-M0-512__2009-01-24-04,['Normal']
4591,ANL-R05-M0-512__2009-01-24-05,['Normal']
4592,ANL-R05-M0-512__2009-01-24-06,['Normal']
4593,ANL-R05-M0-512__2009-01-24-08,['Normal']
4594,ANL-R05-M0-512__2009-01-24-09,['Normal']
4595,ANL-R05-M0-512__2009-01-24-10,['Normal']
4596,ANL-R05-M0-512__2009-01-24-11,['Normal']
4597,ANL-R05-M0-512__2009-01-24-12,['Normal']
4598,ANL-R05-M0-512__2009-01-24-13,['Normal']
4599,ANL-R05-M0-512__2009-01-24-14,['Normal']
4600,ANL-R05-M0-512__2009-01-24-15,['Normal']
4601,ANL-R05-M0-512__2009-01-24-16,['Normal']
4602,ANL-R05-M0-512__2009-01-24-17,['Normal']
4603,ANL-R05-M0-512__2009-01-24-18,['Normal']
4604,ANL-R05-M0-512__2009-01-24-19,['Normal']
4605,ANL-R05-M0-512__2009-01-24-20,['Normal']
4606,ANL-R05-M0-512__2009-01-24-21,['Normal']
4607,ANL-R05-M0-512__2009-01-24-22,['Normal']
4608,ANL-R05-M0-512__2009-01-24-23,['Normal']
4609,ANL-R05-M0-512__2009-01-25-00,['Normal']
4610,ANL-R05-M0-512__2009-01-25-21,['Normal']
4611,ANL-R05-M0-512__2009-01-25-22,['Normal']
4612,ANL-R05-M0-512__2009-01-25-23,['Normal']
4613,ANL-R05-M0-512__2009-01-26-00,['Normal']
4614,ANL-R05-M0-512__2009-01-26-01,['Normal']
4615,ANL-R05-M0-512__2009-01-26-06,['Normal']
4616,ANL-R05-M0-512__2009-01-26-07,['Normal']
4617,ANL-R05-M0-512__2009-01-26-08,['Normal']
4618,ANL-R05-M0-512__2009-01-27-22,['Normal']
4619,ANL-R05-M0-512__2009-01-28-05,['Normal']
4620,ANL-R05-M0-512__2009-01-28-06,['Normal']
4621,ANL-R05-M0-512__2009-01-28-07,['Normal']
4622,ANL-R05-M0-512__2009-01-28-08,['Normal']
4623,ANL-R05-M0-512__2009-01-28-09,['Normal']
4624,ANL-R05-M0-512__2009-01-28-10,['Normal']
4625,ANL-R05-M0-512__2009-01-28-12,['Normal']
4626,ANL-R05-M0-512__2009-01-28-13,['Normal']
4627,ANL-R05-M0-512__2009-01-29-22,['Normal']
4628,ANL-R05-M0-512__2009-01-29-23,['Normal']
4629,ANL-R05-M0-512__2009-01-30-00,['Normal']
4630,ANL-R05-M0-512__2009-01-30-01,['Normal']
4631,ANL-R05-M0-512__2009-01-30-02,['Normal']
4632,ANL-R05-M0-512__2009-01-30-03,['Normal']
4633,ANL-R05-M0-512__2009-01-30-04,['Normal']
4634,ANL-R05-M0-512__2009-01-30-05,['Normal']
4635,ANL-R05-M0-512__2009-01-30-20,['Normal']
4636,ANL-R05-M0-512__2009-01-30-22,['Normal']
4637,ANL-R05-M0-512__2009-01-30-23,['Normal']
4638,ANL-R05-M0-512__2009-01-31-00,['Normal']
4639,ANL-R05-M0-512__2009-01-31-01,['Normal']
4640,ANL-R05-M0-512__2009-01-31-02,['Normal']
4641,ANL-R05-M0-512__2009-01-31-03,['Normal']
4642,ANL-R05-M0-512__2009-01-31-04,['Normal']
4643,ANL-R05-M0-512__2009-01-31-05,['Normal']
4644,ANL-R05-M0-512__2009-01-31-06,['Normal']
4645,ANL-R05-M0-512__2009-01-31-07,['Normal']
4646,ANL-R05-M0-512__2009-01-31-08,['Normal']
4647,ANL-R05-M0-512__2009-01-31-11,['Normal']
4648,ANL-R05-M0-512__2009-01-31-12,['Normal']
4649,ANL-R05-M0-512__2009-01-31-16,['Normal']
4650,ANL-R05-M0-512__2009-01-31-17,['Normal']
4651,ANL-R05-M0-512__2009-01-31-18,['Normal']
4652,ANL-R05-M0-512__2009-01-31-20,['Normal']
4653,ANL-R05-M0-512__2009-01-31-21,['Normal']
4654,ANL-R05-M0-512__2009-01-31-22,['Normal']
4655,ANL-R05-M0-512__2009-01-31-23,['Normal']
4656,ANL-R05-M0-512__2009-02-01-00,['Normal']
4657,ANL-R05-M0-512__2009-02-01-01,['Normal']
4658,ANL-R05-M0-512__2009-02-01-11,['Normal']
4659,ANL-R05-M0-512__2009-02-01-12,['Normal']
4660,ANL-R05-M0-512__2009-02-01-13,['Normal']
4661,ANL-R05-M0-512__2009-02-01-14,['Normal']
4662,ANL-R05-M0-512__2009-02-01-15,['Normal']
4663,ANL-R05-M0-512__2009-02-01-16,['Normal']
4664,ANL-R05-M0-512__2009-02-01-17,['Normal']
4665,ANL-R05-M0-512__2009-02-01-22,['Normal']
4666,ANL-R05-M0-512__2009-02-02-05,['Normal']
4667,ANL-R05-M0-512__2009-02-02-06,['Normal']
4668,ANL-R05-M0-512__2009-02-02-07,['Normal']
4669,ANL-R05-M0-512__2009-02-02-08,['Normal']
4670,ANL-R05-M0-512__2009-02-04-22,['Normal']
4671,ANL-R05-M0-512__2009-02-04-23,['Normal']
4672,ANL-R05-M0-512__2009-02-05-00,['Normal']
4673,ANL-R05-M0-512__2009-02-05-16,['Normal']
4674,ANL-R05-M0-512__2009-02-05-17,['Normal']
4675,ANL-R05-M0-512__2009-02-19-01,['Normal']
4676,ANL-R05-M0-512__2009-02-19-02,['ERROR___bgp_unit_ddr']
4677,ANL-R05-M0-512__2009-02-19-03,['Normal']
4678,ANL-R05-M0-512__2009-02-19-04,['ERROR___bgp_unit_ddr']
4679,ANL-R05-M0-512__2009-02-20-17,['Normal']
4680,ANL-R05-M0-512__2009-02-20-18,['ERROR___bgp_unit_ddr']
4681,ANL-R05-M0-512__2009-02-21-02,['ERROR___bgp_unit_ddr']
4682,ANL-R05-M0-512__2009-02-21-03,['ERROR___bgp_unit_ddr']
4683,ANL-R05-M0-512__2009-02-21-04,['Normal']
4684,ANL-R05-M0-512__2009-02-21-05,['ERROR___bgp_unit_ddr']
4685,ANL-R05-M0-512__2009-03-13-19,['Normal']
4686,ANL-R05-M0-512__2009-03-17-15,['Normal']
4687,ANL-R05-M0-512__2009-03-17-17,['ERROR___bgp_unit_ddr']
4688,ANL-R05-M0-512__2009-03-18-02,['Normal']
4689,ANL-R05-M0-512__2009-03-18-03,['Normal']
4690,ANL-R05-M0-512__2009-03-18-06,['Normal']
4691,ANL-R05-M0-512__2009-04-01-16,['Normal']
4692,ANL-R05-M0-512__2009-04-28-02,['Normal']
4693,ANL-R05-M0-512__2009-04-28-03,['Normal']
4694,ANL-R05-M0-512__2009-05-13-00,['Normal']
4695,ANL-R05-M0-512__2009-05-13-04,['Normal']
4696,ANL-R05-M0-512__2009-05-13-05,['ERROR___bgp_unit_ddr']
4697,ANL-R05-M0-512__2009-05-13-13,['Normal']
4698,ANL-R05-M0-512__2009-05-13-17,['Normal']
4699,ANL-R05-M0-512__2009-05-13-18,['ERROR___bgp_unit_ddr']
4700,ANL-R05-M0-512__2009-05-19-20,['Normal']
4701,ANL-R05-M0-512__2009-05-19-23,['Normal']
4702,ANL-R05-M0-512__2009-05-20-00,['ERROR___bgp_unit_ddr']
4703,ANL-R05-M0-512__2009-05-20-02,['Normal']
4704,ANL-R05-M0-512__2009-05-20-06,['Normal']
4705,ANL-R05-M0-512__2009-05-20-07,['ERROR___bgp_unit_ddr']
4706,ANL-R05-M0-512__2009-06-19-02,['Normal']
4707,ANL-R05-M0-512__2009-06-19-03,['Normal']
4708,ANL-R05-M0-512__2009-06-19-14,['Normal']
4709,ANL-R05-M0-512__2009-06-20-07,['Normal']
4710,ANL-R05-M0-512__2009-06-20-10,['Normal']
4711,ANL-R05-M0-512__2009-06-20-11,['Normal']
4712,ANL-R05-M0-512__2009-06-20-12,['Normal']
4713,ANL-R05-M0-512__2009-07-29-14,['Normal']
4714,ANL-R05-M0-512__2009-07-29-15,['Normal']
4715,ANL-R05-M0-512__2009-07-29-20,['Normal']
4716,ANL-R05-M0-512__2009-08-01-18,['Normal']
4717,ANL-R05-M0-512__2009-08-01-19,['Normal']
4718,ANL-R05-M0-512__2009-08-01-20,['Normal']
4719,ANL-R05-M0-512__2009-08-01-23,['Normal']
4720,ANL-R05-M0-512__2009-08-02-08,['Normal']
4721,ANL-R05-M0-512__2009-08-02-09,['Normal']
4722,ANL-R05-M0-512__2009-08-07-13,['Normal']
4723,ANL-R05-M0-512__2009-08-07-14,['ERROR___bgp_unit_ddr']
4724,ANL-R05-M0-512__2009-08-12-18,['Normal']
4725,ANL-R05-M0-512__2009-08-12-19,['Normal']
4726,ANL-R05-M0-512__2009-08-13-01,['Normal']
4727,ANL-R05-M0-512__2009-08-13-05,['Normal']
4728,ANL-R05-M0-512__2009-08-13-07,['Normal']
4729,ANL-R05-M0-512__2009-08-13-13,['Normal']
4730,ANL-R05-M0-512__2009-08-13-15,['Normal']
4731,ANL-R05-M0-512__2009-08-13-18,['Normal']
4732,ANL-R05-M0-512__2009-08-14-02,['ERROR___bgp_unit_ddr']
4733,ANL-R05-M0-512__2009-08-15-03,['Normal']
4734,ANL-R05-M0-512__2009-08-15-05,['Normal']
4735,ANL-R05-M0-512__2009-08-15-06,['Normal']
4736,ANL-R05-M0-512__2009-08-23-14,['Normal']
4737,ANL-R05-M0-512__2009-08-23-18,['Normal']
4738,ANL-R05-M0-512__2009-08-24-07,['Normal']
4739,ANL-R05-M0-512__2009-08-24-11,['Normal']
4740,ANL-R05-M0-512__2009-08-24-14,['Normal']
4741,ANL-R05-M0-512__2009-08-24-18,['Normal']
4742,ANL-R05-M0-512__2009-08-25-01,['Normal']
4743,ANL-R05-M0-512__2009-08-25-07,['Normal']
4744,ANL-R05-M0-512__2009-08-25-08,['Normal']
4745,ANL-R05-M0-512__2009-08-25-15,['Normal']
4746,ANL-R05-M0-512__2009-08-25-22,['Normal']
4747,ANL-R05-M0-512__2009-08-26-05,['Normal']
4748,ANL-R05-M0-512__2009-08-26-06,['ERROR__MMCS_OPERATIONS']
4749,ANL-R05-M0-512__2009-08-26-10,['Normal']
4750,ANL-R05-M0-512__2009-08-26-18,['ERROR__MMCS_OPERATIONS']
4751,ANL-R05-M0-512__2009-08-28-18,['Normal']
4752,ANL-R05-M0-512__2009-08-29-18,['Normal']
4753,ANL-R05-M0-512__2009-08-29-23,['Normal']
4754,ANL-R05-M1-512__2009-01-10-19,['Normal']
4755,ANL-R05-M1-512__2009-01-10-20,['Normal']
4756,ANL-R05-M1-512__2009-01-10-23,['Normal']
4757,ANL-R05-M1-512__2009-01-11-16,['Normal']
4758,ANL-R05-M1-512__2009-01-11-17,['Normal']
4759,ANL-R05-M1-512__2009-01-13-07,['Normal']
4760,ANL-R05-M1-512__2009-01-15-02,['Normal']
4761,ANL-R05-M1-512__2009-01-15-05,['Normal']
4762,ANL-R05-M1-512__2009-01-15-23,['Normal']
4763,ANL-R05-M1-512__2009-01-16-01,['Normal']
4764,ANL-R05-M1-512__2009-01-16-02,['Normal']
4765,ANL-R05-M1-512__2009-01-16-04,['Normal']
4766,ANL-R05-M1-512__2009-01-16-06,['Normal']
4767,ANL-R05-M1-512__2009-01-16-17,['Normal']
4768,ANL-R05-M1-512__2009-01-17-01,['Normal']
4769,ANL-R05-M1-512__2009-01-17-04,['Normal']
4770,ANL-R05-M1-512__2009-01-17-08,['Normal']
4771,ANL-R05-M1-512__2009-01-17-09,['Normal']
4772,ANL-R05-M1-512__2009-01-31-05,['Normal']
4773,ANL-R05-M1-512__2009-02-19-00,['ERROR___bgp_unit_ddr']
4774,ANL-R05-M1-512__2009-02-19-01,['ERROR___bgp_unit_ddr']
4775,ANL-R05-M1-512__2009-02-19-03,['ERROR___bgp_unit_ddr']
4776,ANL-R05-M1-512__2009-02-19-04,['ERROR___bgp_unit_ddr']
4777,ANL-R05-M1-512__2009-02-20-16,['ERROR___bgp_unit_ddr']
4778,ANL-R05-M1-512__2009-02-20-17,['ERROR___bgp_unit_ddr']
4779,ANL-R05-M1-512__2009-02-20-19,['ERROR___bgp_unit_ddr']
4780,ANL-R05-M1-512__2009-02-20-20,['ERROR___bgp_unit_ddr']
4781,ANL-R05-M1-512__2009-02-20-21,['Normal']
4782,ANL-R05-M1-512__2009-02-20-22,['ERROR___bgp_unit_ddr']
4783,ANL-R05-M1-512__2009-02-20-23,['ERROR___bgp_unit_ddr']
4784,ANL-R05-M1-512__2009-03-13-14,['Normal']
4785,ANL-R05-M1-512__2009-03-13-16,['Normal']
4786,ANL-R05-M1-512__2009-03-17-15,['Normal']
4787,ANL-R05-M1-512__2009-03-17-23,['Normal']
4788,ANL-R05-M1-512__2009-03-18-03,['Normal']
4789,ANL-R05-M1-512__2009-03-18-06,['Normal']
4790,ANL-R05-M1-512__2009-04-07-12,['Normal']
4791,ANL-R05-M1-512__2009-04-27-20,['Normal']
4792,ANL-R05-M1-512__2009-04-27-22,['Normal']
4793,ANL-R05-M1-512__2009-05-13-01,['Normal']
4794,ANL-R05-M1-512__2009-05-13-02,['Normal']
4795,ANL-R05-M1-512__2009-05-13-03,['Normal']
4796,ANL-R05-M1-512__2009-05-13-04,['Normal']
4797,ANL-R05-M1-512__2009-05-13-09,['ERROR___bgp_unit_ddr']
4798,ANL-R05-M1-512__2009-05-13-13,['ERROR___bgp_unit_ddr']
4799,ANL-R05-M1-512__2009-05-13-17,['ERROR___bgp_unit_ddr']
4800,ANL-R05-M1-512__2009-05-14-13,['Normal']
4801,ANL-R05-M1-512__2009-05-14-15,['Normal']
4802,ANL-R05-M1-512__2009-05-14-17,['Normal']
4803,ANL-R05-M1-512__2009-05-19-19,['Normal']
4804,ANL-R05-M1-512__2009-05-20-00,['ERROR___bgp_unit_ddr']
4805,ANL-R05-M1-512__2009-05-21-19,['Normal']
4806,ANL-R05-M1-512__2009-05-21-20,['Normal']
4807,ANL-R05-M1-512__2009-05-27-15,['Normal']
4808,ANL-R05-M1-512__2009-06-20-07,['Normal']
4809,ANL-R05-M1-512__2009-06-20-10,['ERROR___bgp_unit_ddr']
4810,ANL-R05-M1-512__2009-07-04-10,['Normal']
4811,ANL-R05-M1-512__2009-07-04-11,['Normal']
4812,ANL-R05-M1-512__2009-07-04-12,['Normal']
4813,ANL-R05-M1-512__2009-07-04-13,['Normal']
4814,ANL-R05-M1-512__2009-07-04-14,['Normal']
4815,ANL-R05-M1-512__2009-07-04-15,['Normal']
4816,ANL-R05-M1-512__2009-07-04-17,['Normal']
4817,ANL-R05-M1-512__2009-07-04-18,['Normal']
4818,ANL-R05-M1-512__2009-07-04-19,['Normal']
4819,ANL-R05-M1-512__2009-07-04-20,['Normal']
4820,ANL-R05-M1-512__2009-07-04-21,['Normal']
4821,ANL-R05-M1-512__2009-07-22-00,['Normal']
4822,ANL-R05-M1-512__2009-07-22-01,['ERROR___bgp_unit_ddr']
4823,ANL-R05-M1-512__2009-07-22-02,['ERROR__MMCS_OPERATIONS']
4824,ANL-R05-M1-512__2009-07-28-18,['Normal']
4825,ANL-R05-M1-512__2009-07-28-19,['Normal']
4826,ANL-R05-M1-512__2009-07-28-20,['ERROR___bgp_unit_ddr']
4827,ANL-R05-M1-512__2009-07-28-21,['Normal']
4828,ANL-R05-M1-512__2009-07-28-22,['Normal']
4829,ANL-R05-M1-512__2009-07-28-23,['Normal']
4830,ANL-R05-M1-512__2009-07-29-00,['ERROR___bgp_unit_ddr']
4831,ANL-R05-M1-512__2009-07-29-01,['Normal']
4832,ANL-R05-M1-512__2009-07-29-02,['ERROR__MMCS_OPERATIONS']
4833,ANL-R05-M1-512__2009-07-29-03,['Normal']
4834,ANL-R05-M1-512__2009-07-29-04,['Normal']
