,BLOCK_TIME_UNIQUE_ID,label
5997,ANL-R10-R17-8192__2009-01-11-20,['Normal']
5998,ANL-R10-R17-8192__2009-01-11-22,['Normal']
5999,ANL-R10-R17-8192__2009-01-12-00,['Normal']
6000,ANL-R10-R17-8192__2009-01-12-02,['Normal']
6001,ANL-R10-R17-8192__2009-01-12-03,['Normal']
6002,ANL-R10-R17-8192__2009-01-12-04,['Normal']
6003,ANL-R10-R17-8192__2009-01-12-07,['Normal']
6004,ANL-R10-R17-8192__2009-01-12-18,['Normal']
6005,ANL-R10-R17-8192__2009-01-12-19,['Normal']
6006,ANL-R10-R17-8192__2009-01-12-21,['Normal']
6007,ANL-R10-R17-8192__2009-01-12-22,['Normal']
6008,ANL-R10-R17-8192__2009-01-12-23,['Normal']
6009,ANL-R10-R17-8192__2009-01-13-00,['Normal']
6010,ANL-R10-R17-8192__2009-01-13-01,['Normal']
6011,ANL-R10-R17-8192__2009-01-13-02,['Normal']
6012,ANL-R10-R17-8192__2009-01-13-03,['Normal']
6013,ANL-R10-R17-8192__2009-01-16-17,['Normal']
6014,ANL-R10-R17-8192__2009-01-16-18,['Normal']
6015,ANL-R10-R17-8192__2009-01-16-19,['Normal']
6016,ANL-R10-R17-8192__2009-01-16-20,['Normal']
6017,ANL-R10-R17-8192__2009-01-16-21,['Normal']
6018,ANL-R10-R17-8192__2009-01-17-04,['Normal']
6019,ANL-R10-R17-8192__2009-01-17-06,['Normal']
6020,ANL-R10-R17-8192__2009-01-17-07,['Normal']
6021,ANL-R10-R17-8192__2009-01-17-10,['Normal']
6022,ANL-R10-R17-8192__2009-01-17-11,['Normal']
6023,ANL-R10-R17-8192__2009-01-17-12,['Normal']
6024,ANL-R10-R17-8192__2009-01-17-13,['Normal']
6025,ANL-R10-R17-8192__2009-01-17-14,['Normal']
6026,ANL-R10-R17-8192__2009-01-17-15,['Normal']
6027,ANL-R10-R17-8192__2009-01-17-16,['Normal']
6028,ANL-R10-R17-8192__2009-01-17-17,['Normal']
6029,ANL-R10-R17-8192__2009-01-17-18,['Normal']
6030,ANL-R10-R17-8192__2009-01-17-19,['Normal']
6031,ANL-R10-R17-8192__2009-01-17-20,['Normal']
6032,ANL-R10-R17-8192__2009-01-17-21,['Normal']
6033,ANL-R10-R17-8192__2009-01-17-23,['Normal']
6034,ANL-R10-R17-8192__2009-01-18-00,['Normal']
6035,ANL-R10-R17-8192__2009-01-18-02,['Normal']
6036,ANL-R10-R17-8192__2009-01-18-03,['Normal']
6037,ANL-R10-R17-8192__2009-01-18-04,['Normal']
6038,ANL-R10-R17-8192__2009-01-18-05,['Normal']
6039,ANL-R10-R17-8192__2009-01-18-06,['Normal']
6040,ANL-R10-R17-8192__2009-01-18-08,['Normal']
6041,ANL-R10-R17-8192__2009-01-18-10,['Normal']
6042,ANL-R10-R17-8192__2009-01-18-15,['Normal']
6043,ANL-R10-R17-8192__2009-01-18-16,['Normal']
6044,ANL-R10-R17-8192__2009-01-18-17,['Normal']
6045,ANL-R10-R17-8192__2009-01-18-18,['Normal']
6046,ANL-R10-R17-8192__2009-01-18-20,['Normal']
6047,ANL-R10-R17-8192__2009-01-18-21,['Normal']
6048,ANL-R10-R17-8192__2009-01-18-22,['Normal']
6049,ANL-R10-R17-8192__2009-01-18-23,['Normal']
6050,ANL-R10-R17-8192__2009-01-19-06,['Normal']
6051,ANL-R10-R17-8192__2009-01-19-07,['Normal']
6052,ANL-R10-R17-8192__2009-01-20-20,['Normal']
6053,ANL-R10-R17-8192__2009-01-21-23,['Normal']
6054,ANL-R10-R17-8192__2009-01-22-00,['Normal']
6055,ANL-R10-R17-8192__2009-01-22-09,['Abnormal']
6056,ANL-R10-R17-8192__2009-01-23-17,['Normal']
6057,ANL-R10-R17-8192__2009-01-23-18,['Normal']
6058,ANL-R10-R17-8192__2009-01-24-05,['Normal']
6059,ANL-R10-R17-8192__2009-01-24-06,['Normal']
6060,ANL-R10-R17-8192__2009-01-27-18,['Normal']
6061,ANL-R10-R17-8192__2009-01-31-04,['Normal']
6062,ANL-R10-R17-8192__2009-01-31-05,['Normal']
6063,ANL-R10-R17-8192__2009-01-31-06,['Normal']
6064,ANL-R10-R17-8192__2009-01-31-07,['Normal']
6065,ANL-R10-R17-8192__2009-01-31-08,['Normal']
6066,ANL-R10-R17-8192__2009-01-31-09,['Normal']
6067,ANL-R10-R17-8192__2009-01-31-10,['Normal']
6068,ANL-R10-R17-8192__2009-01-31-11,['Normal']
6069,ANL-R10-R17-8192__2009-01-31-12,['Normal']
6070,ANL-R10-R17-8192__2009-01-31-13,['Normal']
6071,ANL-R10-R17-8192__2009-01-31-14,['Normal']
6072,ANL-R10-R17-8192__2009-01-31-15,['Normal']
6073,ANL-R10-R17-8192__2009-01-31-16,['Normal']
6074,ANL-R10-R17-8192__2009-01-31-17,['Normal']
6075,ANL-R10-R17-8192__2009-01-31-22,['Normal']
6076,ANL-R10-R17-8192__2009-02-01-00,['Normal']
6077,ANL-R10-R17-8192__2009-02-01-09,['Normal']
6078,ANL-R10-R17-8192__2009-02-01-14,['Normal']
6079,ANL-R10-R17-8192__2009-02-01-19,['Normal']
6080,ANL-R10-R17-8192__2009-02-01-20,['Normal']
6081,ANL-R10-R17-8192__2009-02-02-04,['Normal']
6082,ANL-R10-R17-8192__2009-02-02-05,['Normal']
6083,ANL-R10-R17-8192__2009-02-02-06,['Normal']
6084,ANL-R10-R17-8192__2009-02-02-22,['Normal']
6085,ANL-R10-R17-8192__2009-02-03-00,['Normal']
6086,ANL-R10-R17-8192__2009-02-03-05,['Normal']
6087,ANL-R10-R17-8192__2009-02-03-06,['Normal']
6088,ANL-R10-R17-8192__2009-02-03-07,['Normal']
6089,ANL-R10-R17-8192__2009-02-06-12,['Normal']
6090,ANL-R10-R17-8192__2009-02-06-13,['Normal']
6091,ANL-R10-R17-8192__2009-02-06-18,['Normal']
6092,ANL-R10-R17-8192__2009-02-06-20,['Normal']
6093,ANL-R10-R17-8192__2009-02-06-21,['Normal']
6094,ANL-R10-R17-8192__2009-02-06-22,['Normal']
6095,ANL-R10-R17-8192__2009-02-06-23,['Normal']
6096,ANL-R10-R17-8192__2009-02-07-01,['Normal']
6097,ANL-R10-R17-8192__2009-02-07-02,['Normal']
6098,ANL-R10-R17-8192__2009-02-07-03,['Normal']
6099,ANL-R10-R17-8192__2009-02-07-06,['Normal']
6100,ANL-R10-R17-8192__2009-02-07-07,['Normal']
6101,ANL-R10-R17-8192__2009-02-07-08,['Normal']
6102,ANL-R10-R17-8192__2009-02-07-09,['Normal']
6103,ANL-R10-R17-8192__2009-02-07-11,['Normal']
6104,ANL-R10-R17-8192__2009-02-07-15,['Normal']
6105,ANL-R10-R17-8192__2009-02-07-16,['Normal']
6106,ANL-R10-R17-8192__2009-02-07-18,['Normal']
6107,ANL-R10-R17-8192__2009-02-07-19,['Normal']
6108,ANL-R10-R17-8192__2009-02-07-20,['Normal']
6109,ANL-R10-R17-8192__2009-02-07-21,['Normal']
6110,ANL-R10-R17-8192__2009-02-07-23,['Normal']
6111,ANL-R10-R17-8192__2009-02-08-04,['Normal']
6112,ANL-R10-R17-8192__2009-02-08-05,['Normal']
6113,ANL-R10-R17-8192__2009-02-08-06,['Normal']
6114,ANL-R10-R17-8192__2009-02-08-07,['Normal']
6115,ANL-R10-R17-8192__2009-02-08-09,['Normal']
6116,ANL-R10-R17-8192__2009-02-08-10,['Normal']
6117,ANL-R10-R17-8192__2009-02-08-11,['Normal']
6118,ANL-R10-R17-8192__2009-02-08-12,['Normal']
6119,ANL-R10-R17-8192__2009-02-08-13,['Normal']
6120,ANL-R10-R17-8192__2009-02-09-06,['Normal']
6121,ANL-R10-R17-8192__2009-02-09-07,['Normal']
6122,ANL-R10-R17-8192__2009-02-13-04,['Normal']
6123,ANL-R10-R17-8192__2009-02-13-05,['Normal']
6124,ANL-R10-R17-8192__2009-02-13-10,['Normal']
6125,ANL-R10-R17-8192__2009-02-13-11,['Normal']
6126,ANL-R10-R17-8192__2009-02-13-12,['Normal']
6127,ANL-R10-R17-8192__2009-02-14-19,['Normal']
6128,ANL-R10-R17-8192__2009-02-14-20,['Normal']
6129,ANL-R10-R17-8192__2009-02-19-00,['Normal']
6130,ANL-R10-R17-8192__2009-02-19-02,['Normal']
6131,ANL-R10-R17-8192__2009-02-19-05,['Normal']
6132,ANL-R10-R17-8192__2009-02-25-17,['Normal']
6133,ANL-R10-R17-8192__2009-02-25-18,['Normal']
6134,ANL-R10-R17-8192__2009-02-26-21,['Normal']
6135,ANL-R10-R17-8192__2009-03-02-19,['Normal']
6136,ANL-R10-R17-8192__2009-03-05-19,['Normal']
6137,ANL-R10-R17-8192__2009-03-05-21,['Normal']
6138,ANL-R10-R17-8192__2009-03-06-15,['Normal']
6139,ANL-R10-R17-8192__2009-03-06-17,['Normal']
6140,ANL-R10-R17-8192__2009-03-06-18,['Normal']
6141,ANL-R10-R17-8192__2009-03-06-19,['Normal']
6142,ANL-R10-R17-8192__2009-03-07-07,['Normal']
6143,ANL-R10-R17-8192__2009-03-07-08,['Normal']
6144,ANL-R10-R17-8192__2009-03-07-22,['Normal']
6145,ANL-R10-R17-8192__2009-03-07-23,['Normal']
6146,ANL-R10-R17-8192__2009-03-08-07,['Normal']
6147,ANL-R10-R17-8192__2009-03-08-08,['Normal']
6148,ANL-R10-R17-8192__2009-03-08-11,['Normal']
6149,ANL-R10-R17-8192__2009-03-09-19,['Abnormal']
6150,ANL-R10-R17-8192__2009-03-10-01,['Normal']
6151,ANL-R10-R17-8192__2009-03-17-14,['Normal']
6152,ANL-R10-R17-8192__2009-03-20-17,['Normal']
6153,ANL-R10-R17-8192__2009-03-20-18,['Normal']
6154,ANL-R10-R17-8192__2009-03-20-19,['Normal']
6155,ANL-R10-R17-8192__2009-03-25-15,['Normal']
6156,ANL-R10-R17-8192__2009-03-25-16,['Normal']
6157,ANL-R10-R17-8192__2009-03-25-17,['Normal']
6158,ANL-R10-R17-8192__2009-03-25-20,['Normal']
6159,ANL-R10-R17-8192__2009-03-27-11,['Normal']
6160,ANL-R10-R17-8192__2009-03-31-01,['Normal']
6161,ANL-R10-R17-8192__2009-03-31-02,['Normal']
6162,ANL-R10-R17-8192__2009-03-31-13,['Normal']
6163,ANL-R10-R17-8192__2009-04-03-08,['Normal']
6164,ANL-R10-R17-8192__2009-04-03-11,['Normal']
6165,ANL-R10-R17-8192__2009-04-03-13,['Normal']
6166,ANL-R10-R17-8192__2009-04-03-14,['Normal']
6167,ANL-R10-R17-8192__2009-04-03-15,['Normal']
6168,ANL-R10-R17-8192__2009-04-03-16,['Normal']
6169,ANL-R10-R17-8192__2009-04-03-19,['Normal']
6170,ANL-R10-R17-8192__2009-04-03-20,['Normal']
6171,ANL-R10-R17-8192__2009-04-03-23,['Normal']
6172,ANL-R10-R17-8192__2009-04-04-00,['Normal']
6173,ANL-R10-R17-8192__2009-04-04-01,['Normal']
6174,ANL-R10-R17-8192__2009-04-04-02,['Normal']
6175,ANL-R10-R17-8192__2009-04-04-04,['Normal']
6176,ANL-R10-R17-8192__2009-04-04-06,['Normal']
6177,ANL-R10-R17-8192__2009-04-04-09,['Normal']
6178,ANL-R10-R17-8192__2009-04-04-12,['Normal']
6179,ANL-R10-R17-8192__2009-04-04-16,['Normal']
6180,ANL-R10-R17-8192__2009-04-06-07,['Normal']
6181,ANL-R10-R17-8192__2009-04-06-08,['Normal']
6182,ANL-R10-R17-8192__2009-04-06-09,['Normal']
6183,ANL-R10-R17-8192__2009-04-07-12,['Normal']
6184,ANL-R10-R17-8192__2009-04-07-20,['Normal']
6185,ANL-R10-R17-8192__2009-04-07-21,['Normal']
6186,ANL-R10-R17-8192__2009-04-08-13,['Normal']
6187,ANL-R10-R17-8192__2009-04-08-20,['Normal']
6188,ANL-R10-R17-8192__2009-04-09-16,['Normal']
6189,ANL-R10-R17-8192__2009-04-09-17,['Normal']
6190,ANL-R10-R17-8192__2009-04-11-09,['Normal']
6191,ANL-R10-R17-8192__2009-04-11-11,['Normal']
6192,ANL-R10-R17-8192__2009-04-11-12,['Normal']
6193,ANL-R10-R17-8192__2009-04-11-14,['Normal']
6194,ANL-R10-R17-8192__2009-04-11-18,['Normal']
6195,ANL-R10-R17-8192__2009-04-12-20,['Normal']
6196,ANL-R10-R17-8192__2009-04-13-08,['Normal']
6197,ANL-R10-R17-8192__2009-04-14-12,['Normal']
6198,ANL-R10-R17-8192__2009-04-14-13,['Normal']
6199,ANL-R10-R17-8192__2009-04-14-14,['Normal']
6200,ANL-R10-R17-8192__2009-04-14-15,['Normal']
6201,ANL-R10-R17-8192__2009-04-14-17,['Normal']
6202,ANL-R10-R17-8192__2009-04-14-18,['Normal']
6203,ANL-R10-R17-8192__2009-04-14-19,['Normal']
6204,ANL-R10-R17-8192__2009-04-14-20,['Normal']
6205,ANL-R10-R17-8192__2009-04-14-21,['Normal']
6206,ANL-R10-R17-8192__2009-04-15-00,['Abnormal']
6207,ANL-R10-R17-8192__2009-04-15-01,['Normal']
6208,ANL-R10-R17-8192__2009-04-15-05,['Normal']
6209,ANL-R10-R17-8192__2009-04-15-08,['Normal']
6210,ANL-R10-R17-8192__2009-04-15-12,['Normal']
6211,ANL-R10-R17-8192__2009-04-16-04,['Normal']
6212,ANL-R10-R17-8192__2009-04-16-05,['Normal']
6213,ANL-R10-R17-8192__2009-04-16-09,['Normal']
6214,ANL-R10-R17-8192__2009-04-16-14,['Normal']
6215,ANL-R10-R17-8192__2009-04-16-15,['Normal']
6216,ANL-R10-R17-8192__2009-04-16-23,['Normal']
6217,ANL-R10-R17-8192__2009-04-22-11,['Normal']
6218,ANL-R10-R17-8192__2009-04-22-16,['Normal']
6219,ANL-R10-R17-8192__2009-04-22-21,['Normal']
6220,ANL-R10-R17-8192__2009-04-30-17,['Normal']
6221,ANL-R10-R17-8192__2009-04-30-18,['Normal']
6222,ANL-R10-R17-8192__2009-04-30-19,['Normal']
6223,ANL-R10-R17-8192__2009-05-01-11,['Normal']
6224,ANL-R10-R17-8192__2009-05-01-14,['Normal']
6225,ANL-R10-R17-8192__2009-05-01-16,['Normal']
6226,ANL-R10-R17-8192__2009-05-01-23,['Normal']
6227,ANL-R10-R17-8192__2009-05-02-01,['Abnormal']
6228,ANL-R10-R17-8192__2009-05-02-02,['Normal']
6229,ANL-R10-R17-8192__2009-05-02-05,['Normal']
6230,ANL-R10-R17-8192__2009-05-02-07,['Normal']
6231,ANL-R10-R17-8192__2009-05-02-09,['Normal']
6232,ANL-R10-R17-8192__2009-05-02-10,['Normal']
6233,ANL-R10-R17-8192__2009-05-02-12,['Normal']
6234,ANL-R10-R17-8192__2009-05-02-13,['Normal']
6235,ANL-R10-R17-8192__2009-05-02-14,['Normal']
6236,ANL-R10-R17-8192__2009-05-02-19,['Normal']
6237,ANL-R10-R17-8192__2009-05-02-21,['Normal']
6238,ANL-R10-R17-8192__2009-05-02-22,['Normal']
6239,ANL-R10-R17-8192__2009-05-03-00,['Normal']
6240,ANL-R10-R17-8192__2009-05-03-01,['Normal']
6241,ANL-R10-R17-8192__2009-05-03-02,['Normal']
6242,ANL-R10-R17-8192__2009-05-03-07,['Normal']
6243,ANL-R10-R17-8192__2009-05-03-09,['Normal']
6244,ANL-R10-R17-8192__2009-05-03-10,['Normal']
6245,ANL-R10-R17-8192__2009-05-03-11,['Normal']
6246,ANL-R10-R17-8192__2009-05-03-13,['Normal']
6247,ANL-R10-R17-8192__2009-05-03-14,['Normal']
6248,ANL-R10-R17-8192__2009-05-05-13,['Normal']
6249,ANL-R10-R17-8192__2009-05-06-00,['Normal']
6250,ANL-R10-R17-8192__2009-05-06-14,['Normal']
6251,ANL-R10-R17-8192__2009-05-06-19,['Normal']
6252,ANL-R10-R17-8192__2009-05-06-21,['Normal']
6253,ANL-R10-R17-8192__2009-05-06-22,['Normal']
6254,ANL-R10-R17-8192__2009-05-07-02,['Normal']
6255,ANL-R10-R17-8192__2009-05-07-09,['Abnormal']
6256,ANL-R10-R17-8192__2009-05-08-14,['Normal']
6257,ANL-R10-R17-8192__2009-05-11-06,['Normal']
6258,ANL-R10-R17-8192__2009-05-12-12,['Normal']
6259,ANL-R10-R17-8192__2009-05-12-13,['Normal']
6260,ANL-R10-R17-8192__2009-05-13-00,['Normal']
6261,ANL-R10-R17-8192__2009-05-13-03,['Normal']
6262,ANL-R10-R17-8192__2009-05-13-05,['Normal']
6263,ANL-R10-R17-8192__2009-05-13-08,['Normal']
6264,ANL-R10-R17-8192__2009-05-13-10,['Normal']
6265,ANL-R10-R17-8192__2009-05-14-13,['Normal']
6266,ANL-R10-R17-8192__2009-05-14-15,['Normal']
6267,ANL-R10-R17-8192__2009-05-14-17,['Normal']
6268,ANL-R10-R17-8192__2009-05-15-17,['Normal']
6269,ANL-R10-R17-8192__2009-05-15-19,['Normal']
6270,ANL-R10-R17-8192__2009-05-15-22,['Normal']
6271,ANL-R10-R17-8192__2009-05-16-00,['Normal']
6272,ANL-R10-R17-8192__2009-05-19-09,['Normal']
6273,ANL-R10-R17-8192__2009-05-19-10,['Normal']
6274,ANL-R10-R17-8192__2009-05-19-11,['Normal']
6275,ANL-R10-R17-8192__2009-05-19-12,['Normal']
6276,ANL-R10-R17-8192__2009-05-19-18,['Normal']
6277,ANL-R10-R17-8192__2009-05-20-08,['Normal']
6278,ANL-R10-R17-8192__2009-05-21-01,['Normal']
6279,ANL-R10-R17-8192__2009-05-21-06,['Normal']
6280,ANL-R10-R17-8192__2009-05-21-07,['Normal']
6281,ANL-R10-R17-8192__2009-05-21-08,['Normal']
6282,ANL-R10-R17-8192__2009-05-21-09,['Normal']
6283,ANL-R10-R17-8192__2009-05-21-13,['Abnormal']
6284,ANL-R10-R17-8192__2009-05-22-13,['Normal']
6285,ANL-R10-R17-8192__2009-05-22-16,['Normal']
6286,ANL-R10-R17-8192__2009-05-22-18,['Normal']
6287,ANL-R10-R17-8192__2009-05-22-19,['Normal']
6288,ANL-R10-R17-8192__2009-05-22-20,['Normal']
6289,ANL-R10-R17-8192__2009-05-27-20,['Abnormal']
6290,ANL-R10-R17-8192__2009-05-27-22,['Abnormal']
6291,ANL-R10-R17-8192__2009-05-28-09,['Abnormal']
6292,ANL-R10-R17-8192__2009-05-28-16,['Normal']
6293,ANL-R10-R17-8192__2009-05-29-10,['Normal']
6294,ANL-R10-R17-8192__2009-05-29-12,['Abnormal']
6295,ANL-R10-R17-8192__2009-05-30-16,['Normal']
6296,ANL-R10-R17-8192__2009-05-30-17,['Normal']
6297,ANL-R10-R17-8192__2009-05-30-19,['Normal']
6298,ANL-R10-R17-8192__2009-05-30-20,['Normal']
6299,ANL-R10-R17-8192__2009-05-30-23,['Normal']
6300,ANL-R10-R17-8192__2009-05-31-00,['Normal']
6301,ANL-R10-R17-8192__2009-05-31-04,['Abnormal']
6302,ANL-R10-R17-8192__2009-06-02-20,['Normal']
6303,ANL-R10-R17-8192__2009-06-02-23,['Normal']
6304,ANL-R10-R17-8192__2009-06-03-03,['Normal']
6305,ANL-R10-R17-8192__2009-06-03-17,['Normal']
6306,ANL-R10-R17-8192__2009-06-03-18,['Normal']
6307,ANL-R10-R17-8192__2009-06-03-19,['Normal']
6308,ANL-R10-R17-8192__2009-06-04-00,['Normal']
6309,ANL-R10-R17-8192__2009-06-04-10,['Normal']
6310,ANL-R10-R17-8192__2009-06-04-18,['Normal']
6311,ANL-R10-R17-8192__2009-06-04-21,['Normal']
6312,ANL-R10-R17-8192__2009-06-05-11,['Normal']
6313,ANL-R10-R17-8192__2009-06-05-18,['Normal']
6314,ANL-R10-R17-8192__2009-06-05-19,['Normal']
6315,ANL-R10-R17-8192__2009-06-05-20,['Normal']
6316,ANL-R10-R17-8192__2009-06-05-22,['Normal']
6317,ANL-R10-R17-8192__2009-06-08-16,['Normal']
6318,ANL-R10-R17-8192__2009-06-08-17,['Normal']
6319,ANL-R10-R17-8192__2009-06-08-18,['Normal']
6320,ANL-R10-R17-8192__2009-06-09-00,['Normal']
6321,ANL-R10-R17-8192__2009-06-09-03,['Normal']
6322,ANL-R10-R17-8192__2009-06-12-06,['Normal']
6323,ANL-R10-R17-8192__2009-06-12-19,['Normal']
6324,ANL-R10-R17-8192__2009-06-12-23,['Normal']
6325,ANL-R10-R17-8192__2009-06-13-00,['Normal']
6326,ANL-R10-R17-8192__2009-06-13-02,['Normal']
6327,ANL-R10-R17-8192__2009-06-13-03,['Normal']
6328,ANL-R10-R17-8192__2009-06-13-06,['Normal']
6329,ANL-R10-R17-8192__2009-06-13-14,['Normal']
6330,ANL-R10-R17-8192__2009-06-13-17,['Normal']
6331,ANL-R10-R17-8192__2009-06-13-21,['Normal']
6332,ANL-R10-R17-8192__2009-06-13-23,['Normal']
6333,ANL-R10-R17-8192__2009-06-14-00,['Normal']
6334,ANL-R10-R17-8192__2009-06-14-01,['Normal']
6335,ANL-R10-R17-8192__2009-06-14-02,['Normal']
6336,ANL-R10-R17-8192__2009-06-14-04,['Normal']
6337,ANL-R10-R17-8192__2009-06-14-11,['Normal']
6338,ANL-R10-R17-8192__2009-06-14-12,['Normal']
6339,ANL-R10-R17-8192__2009-06-14-14,['Normal']
6340,ANL-R10-R17-8192__2009-06-14-15,['Normal']
6341,ANL-R10-R17-8192__2009-06-14-16,['Normal']
6342,ANL-R10-R17-8192__2009-06-14-21,['Normal']
6343,ANL-R10-R17-8192__2009-06-14-22,['Normal']
6344,ANL-R10-R17-8192__2009-06-14-23,['Normal']
6345,ANL-R10-R17-8192__2009-06-15-00,['Normal']
6346,ANL-R10-R17-8192__2009-06-15-01,['Normal']
6347,ANL-R10-R17-8192__2009-06-16-12,['Normal']
6348,ANL-R10-R17-8192__2009-06-17-19,['Normal']
6349,ANL-R10-R17-8192__2009-06-17-23,['Normal']
6350,ANL-R10-R17-8192__2009-06-18-00,['Normal']
6351,ANL-R10-R17-8192__2009-06-18-03,['Normal']
6352,ANL-R10-R17-8192__2009-06-18-07,['Normal']
6353,ANL-R10-R17-8192__2009-06-18-12,['Normal']
6354,ANL-R10-R17-8192__2009-06-18-14,['Normal']
6355,ANL-R10-R17-8192__2009-06-18-15,['Normal']
6356,ANL-R10-R17-8192__2009-06-18-17,['Normal']
6357,ANL-R10-R17-8192__2009-06-18-18,['Normal']
6358,ANL-R10-R17-8192__2009-06-18-19,['Abnormal']
6359,ANL-R10-R17-8192__2009-06-18-22,['Normal']
6360,ANL-R10-R17-8192__2009-06-19-04,['Normal']
6361,ANL-R10-R17-8192__2009-06-19-06,['Normal']
6362,ANL-R10-R17-8192__2009-06-19-09,['Normal']
6363,ANL-R10-R17-8192__2009-06-19-15,['Normal']
6364,ANL-R10-R17-8192__2009-06-19-16,['Normal']
6365,ANL-R10-R17-8192__2009-06-20-23,['Normal']
6366,ANL-R10-R17-8192__2009-06-21-00,['Normal']
6367,ANL-R10-R17-8192__2009-06-21-01,['Normal']
6368,ANL-R10-R17-8192__2009-06-21-02,['Normal']
6369,ANL-R10-R17-8192__2009-06-21-04,['Normal']
6370,ANL-R10-R17-8192__2009-06-21-06,['Normal']
6371,ANL-R10-R17-8192__2009-06-21-09,['Abnormal']
6372,ANL-R10-R17-8192__2009-06-21-10,['Normal']
6373,ANL-R10-R17-8192__2009-06-22-21,['Normal']
6374,ANL-R10-R17-8192__2009-06-23-01,['Normal']
6375,ANL-R10-R17-8192__2009-06-23-02,['Normal']
6376,ANL-R10-R17-8192__2009-06-23-04,['Abnormal']
6377,ANL-R10-R17-8192__2009-06-23-12,['Normal']
6378,ANL-R10-R17-8192__2009-06-23-15,['Abnormal']
6379,ANL-R10-R17-8192__2009-06-24-13,['Normal']
6380,ANL-R10-R17-8192__2009-06-24-14,['Normal']
6381,ANL-R10-R17-8192__2009-06-24-15,['Normal']
6382,ANL-R10-R17-8192__2009-06-24-18,['Normal']
6383,ANL-R10-R17-8192__2009-06-24-19,['Normal']
6384,ANL-R10-R17-8192__2009-06-24-20,['Normal']
6385,ANL-R10-R17-8192__2009-06-24-21,['Normal']
6386,ANL-R10-R17-8192__2009-06-24-22,['Normal']
6387,ANL-R10-R17-8192__2009-06-24-23,['Abnormal']
6388,ANL-R10-R17-8192__2009-06-25-03,['Normal']
6389,ANL-R10-R17-8192__2009-06-25-04,['Normal']
6390,ANL-R10-R17-8192__2009-06-25-05,['Normal']
6391,ANL-R10-R17-8192__2009-06-27-11,['Normal']
6392,ANL-R10-R17-8192__2009-06-27-14,['Normal']
6393,ANL-R10-R17-8192__2009-06-27-15,['Normal']
6394,ANL-R10-R17-8192__2009-06-27-18,['Normal']
6395,ANL-R10-R17-8192__2009-06-27-21,['Normal']
6396,ANL-R10-R17-8192__2009-06-27-22,['Normal']
6397,ANL-R10-R17-8192__2009-06-28-00,['Normal']
6398,ANL-R10-R17-8192__2009-06-28-01,['Normal']
6399,ANL-R10-R17-8192__2009-06-28-05,['Normal']
6400,ANL-R10-R17-8192__2009-07-01-12,['Normal']
6401,ANL-R10-R17-8192__2009-07-01-15,['Normal']
6402,ANL-R10-R17-8192__2009-07-01-17,['Normal']
6403,ANL-R10-R17-8192__2009-07-01-19,['Normal']
6404,ANL-R10-R17-8192__2009-07-01-20,['Normal']
6405,ANL-R10-R17-8192__2009-07-01-23,['Normal']
6406,ANL-R10-R17-8192__2009-07-02-05,['Normal']
6407,ANL-R10-R17-8192__2009-07-04-10,['Normal']
6408,ANL-R10-R17-8192__2009-07-06-19,['Normal']
6409,ANL-R10-R17-8192__2009-07-08-22,['Normal']
6410,ANL-R10-R17-8192__2009-07-09-02,['Normal']
6411,ANL-R10-R17-8192__2009-07-09-03,['Normal']
6412,ANL-R10-R17-8192__2009-07-10-10,['Normal']
6413,ANL-R10-R17-8192__2009-07-10-22,['Normal']
6414,ANL-R10-R17-8192__2009-07-10-23,['Abnormal']
6415,ANL-R10-R17-8192__2009-07-11-04,['Normal']
6416,ANL-R10-R17-8192__2009-07-11-05,['Normal']
6417,ANL-R10-R17-8192__2009-07-15-02,['Normal']
6418,ANL-R10-R17-8192__2009-07-15-03,['Normal']
6419,ANL-R10-R17-8192__2009-07-15-04,['Normal']
6420,ANL-R10-R17-8192__2009-07-15-05,['Normal']
6421,ANL-R10-R17-8192__2009-07-15-10,['Normal']
6422,ANL-R10-R17-8192__2009-07-15-11,['Normal']
6423,ANL-R10-R17-8192__2009-07-15-20,['Normal']
6424,ANL-R10-R17-8192__2009-07-15-21,['Normal']
6425,ANL-R10-R17-8192__2009-07-15-22,['Normal']
6426,ANL-R10-R17-8192__2009-07-15-23,['Normal']
6427,ANL-R10-R17-8192__2009-07-17-00,['Normal']
6428,ANL-R10-R17-8192__2009-07-20-11,['Normal']
6429,ANL-R10-R17-8192__2009-07-21-01,['Normal']
6430,ANL-R10-R17-8192__2009-07-21-03,['Abnormal']
6431,ANL-R10-R17-8192__2009-07-21-14,['Normal']
6432,ANL-R10-R17-8192__2009-07-21-15,['Normal']
6433,ANL-R10-R17-8192__2009-07-23-10,['Normal']
6434,ANL-R10-R17-8192__2009-07-23-12,['Abnormal']
6435,ANL-R10-R17-8192__2009-07-23-18,['Normal']
6436,ANL-R10-R17-8192__2009-07-23-21,['Normal']
6437,ANL-R10-R17-8192__2009-07-24-00,['Normal']
6438,ANL-R10-R17-8192__2009-07-24-01,['Abnormal']
6439,ANL-R10-R17-8192__2009-07-28-10,['Normal']
6440,ANL-R10-R17-8192__2009-07-28-19,['Normal']
6441,ANL-R10-R17-8192__2009-07-31-03,['Normal']
6442,ANL-R10-R17-8192__2009-08-03-00,['Normal']
6443,ANL-R10-R17-8192__2009-08-04-07,['Normal']
6444,ANL-R10-R17-8192__2009-08-05-01,['Normal']
6445,ANL-R10-R17-8192__2009-08-05-02,['Normal']
